0.352662,	LHAND_LINK0,	0.598955,	-0.911663,	0.537170,	0.784415,	-0.631662,	0.644755
0.370542,	LHAND_LINK0,	0.598704,	-0.911302,	0.536637,	0.790379,	-0.612521,	0.642900
0.382374,	LHAND_LINK0,	0.581048,	-0.895706,	0.515683,	0.738314,	-0.547574,	0.498902
0.391502,	LHAND_LINK0,	0.574970,	-0.894646,	0.509673,	0.654386,	-0.523984,	0.411816
0.542502,	LHAND_LINK0,	0.577833,	-0.903514,	0.496417,	0.741136,	-0.554867,	0.114207
0.256519,	LHAND_LINK0,	0.596430,	-0.919438,	0.549482,	0.709119,	-0.784171,	0.736046
0.223869,	LHAND_LINK1,	0.536501,	-0.900654,	0.556688,	0.561009,	-0.714884,	0.434187
0.280382,	LHAND_LINK2,	0.566447,	-0.964650,	0.625048,	0.726705,	-0.736820,	0.657058
0.185306,	LHAND_LINK2,	0.566134,	-0.964307,	0.623418,	0.668572,	-0.809920,	0.626453
0.300793,	LHAND_LINK2,	0.541418,	-0.983046,	0.570099,	0.563890,	-0.718893,	0.427993
0.520846,	LHAND_LINK2,	0.543925,	-0.989463,	0.563968,	0.661166,	-0.732494,	0.126358
0.840342,	LHAND_LINK2,	0.563123,	-0.964437,	0.630222,	0.875928,	-0.270843,	0.986951
0.938440,	LHAND_LINK2,	0.560429,	-0.963518,	0.630225,	0.758099,	-0.137223,	1.028764
0.979676,	LHAND_LINK2,	0.559211,	-0.963253,	0.630170,	0.694038,	-0.085077,	1.042958
1.062444,	LHAND_LINK2,	0.558350,	-0.963271,	0.630432,	0.649716,	-0.012067,	1.094815
1.080510,	LHAND_LINK2,	0.557366,	-0.963109,	0.630222,	0.586518,	0.014795,	1.088867
1.087848,	LHAND_LINK2,	0.558744,	-0.963416,	0.630636,	0.677970,	0.001096,	1.119426
1.146265,	LHAND_LINK2,	0.558380,	-0.963456,	0.630795,	0.658991,	0.050047,	1.156734
1.097400,	LHAND_LINK2,	0.558404,	-0.963424,	0.630728,	0.656291,	0.008978,	1.129867
0.396580,	LHAND_LINK2,	0.566040,	-0.964317,	0.624585,	0.783043,	-0.634148,	0.658848
0.456646,	LHAND_LINK2,	0.564644,	-0.963475,	0.621916,	0.776279,	-0.560233,	0.588277
0.492609,	LHAND_LINK2,	0.560134,	-0.963200,	0.616611,	0.655203,	-0.520072,	0.423575
0.655265,	LHAND_LINK2,	0.545283,	-0.986792,	0.566438,	0.746151,	-0.558536,	0.112983
0.246782,	LHAND_LINK2,	0.565642,	-0.967290,	0.632247,	0.694788,	-0.805826,	0.766978
0.332177,	LHAND_LINK3,	0.542449,	-0.997157,	0.561242,	0.727616,	-0.735263,	0.647651
0.347060,	LHAND_LINK3,	0.542079,	-0.996745,	0.560746,	0.730942,	-0.717988,	0.644866
0.226635,	LHAND_LINK3,	0.522853,	-0.983672,	0.553802,	0.643151,	-0.791718,	0.560527
0.282769,	LHAND_LINK3,	0.493925,	-0.970062,	0.540341,	0.552822,	-0.719537,	0.423179
0.498793,	LHAND_LINK3,	0.494920,	-0.979974,	0.529249,	0.616578,	-0.715071,	0.124503
0.839493,	LHAND_LINK3,	0.538903,	-1.001801,	0.572241,	0.900296,	-0.479498,	1.121188
0.901316,	LHAND_LINK3,	0.499696,	-0.972977,	0.564924,	0.873641,	-0.268497,	0.984738
0.989618,	LHAND_LINK3,	0.495443,	-0.971216,	0.564943,	0.755335,	-0.135317,	1.026542
1.025994,	LHAND_LINK3,	0.493478,	-0.970649,	0.564861,	0.690764,	-0.083195,	1.040432
1.103885,	LHAND_LINK3,	0.490916,	-0.970263,	0.564946,	0.601925,	-0.000215,	1.079966
1.119722,	LHAND_LINK3,	0.490462,	-0.970219,	0.564953,	0.584847,	0.015516,	1.087633
1.133896,	LHAND_LINK3,	0.492650,	-0.970854,	0.565543,	0.677085,	0.001580,	1.118783
1.191318,	LHAND_LINK3,	0.491989,	-0.970855,	0.565747,	0.657561,	0.050790,	1.155717
1.142404,	LHAND_LINK3,	0.492076,	-0.970828,	0.565675,	0.654380,	0.009974,	1.128500
0.445740,	LHAND_LINK3,	0.542006,	-0.996409,	0.559709,	0.783405,	-0.633032,	0.651189
0.464481,	LHAND_LINK3,	0.541785,	-0.996157,	0.559266,	0.789652,	-0.613316,	0.647228
0.486863,	LHAND_LINK3,	0.501561,	-0.970444,	0.549561,	0.736065,	-0.545755,	0.508536
0.490110,	LHAND_LINK3,	0.496618,	-0.969277,	0.544440,	0.645948,	-0.521275,	0.413279
0.640782,	LHAND_LINK3,	0.497045,	-0.975814,	0.533490,	0.702099,	-0.540052,	0.110800
0.316710,	LHAND_LINK3,	0.540821,	-1.001562,	0.570572,	0.698909,	-0.801808,	0.758752
0.273647,	LHAND_LINK4,	0.563944,	-0.946445,	0.588070,	0.725494,	-0.734393,	0.649863
0.170312,	LHAND_LINK4,	0.542055,	-0.928898,	0.580482,	0.644037,	-0.792511,	0.578365
0.245722,	LHAND_LINK4,	0.515855,	-0.919854,	0.562336,	0.556406,	-0.715153,	0.432596
0.488110,	LHAND_LINK4,	0.517435,	-0.933313,	0.550242,	0.619342,	-0.708512,	0.129135
0.835284,	LHAND_LINK4,	0.524969,	-0.921699,	0.598144,	0.873513,	-0.268517,	0.984886
0.924082,	LHAND_LINK4,	0.519141,	-0.919307,	0.598170,	0.755688,	-0.135505,	1.026687
0.961202,	LHAND_LINK4,	0.516467,	-0.918561,	0.598051,	0.691382,	-0.083427,	1.040617
1.040447,	LHAND_LINK4,	0.512989,	-0.918081,	0.598149,	0.602173,	-0.000271,	1.080023
1.056570,	LHAND_LINK4,	0.512385,	-0.918032,	0.598157,	0.585293,	0.015424,	1.087733
1.069369,	LHAND_LINK4,	0.515362,	-0.918856,	0.598979,	0.677273,	0.001529,	1.118813
1.127102,	LHAND_LINK4,	0.514489,	-0.918871,	0.599255,	0.657889,	0.050715,	1.155759
1.078154,	LHAND_LINK4,	0.514591,	-0.918830,	0.599156,	0.654814,	0.009871,	1.128559
0.387279,	LHAND_LINK4,	0.549375,	-0.935046,	0.586797,	0.779939,	-0.631077,	0.653342
0.431807,	LHAND_LINK4,	0.528169,	-0.918989,	0.577855,	0.746591,	-0.548935,	0.535320
0.443747,	LHAND_LINK4,	0.520249,	-0.917566,	0.569195,	0.647443,	-0.519807,	0.419127
0.616610,	LHAND_LINK4,	0.520621,	-0.927025,	0.555633,	0.703713,	-0.535725,	0.115668
0.257079,	LHAND_LINK4,	0.572540,	-0.960934,	0.601230,	0.699688,	-0.800604,	0.756848
0.553832,	LLEG_LINK0,	0.760342,	-0.626878,	0.767494,	0.768518,	-0.137399,	1.026479
0.609418,	LLEG_LINK0,	0.754375,	-0.626531,	0.766415,	0.706944,	-0.084645,	1.041189
0.703743,	LLEG_LINK0,	0.750576,	-0.627468,	0.767330,	0.654331,	-0.011942,	1.094620
0.735661,	LLEG_LINK0,	0.746016,	-0.627491,	0.765637,	0.593356,	0.015692,	1.088449
0.723674,	LLEG_LINK0,	0.753017,	-0.627804,	0.768553,	0.681446,	0.001383,	1.118847
0.786158,	LLEG_LINK0,	0.752205,	-0.628189,	0.769062,	0.664557,	0.050626,	1.155809
0.737627,	LLEG_LINK0,	0.751711,	-0.628106,	0.768800,	0.663819,	0.009750,	1.128673
0.792529,	LLEG_LINK1,	0.746512,	-0.645187,	0.678494,	0.592955,	0.016828,	1.086242
0.847420,	LLEG_LINK1,	0.750595,	-0.645732,	0.680460,	0.664287,	0.051754,	1.153943
0.538436,	LLEG_LINK2,	0.733821,	-0.687593,	0.675441,	0.881209,	-0.268338,	0.979440
0.651445,	LLEG_LINK2,	0.718369,	-0.682828,	0.673289,	0.765458,	-0.135110,	1.022814
0.701743,	LLEG_LINK2,	0.711859,	-0.681815,	0.672032,	0.703036,	-0.082537,	1.037040
0.793899,	LLEG_LINK2,	0.707570,	-0.682486,	0.672786,	0.653192,	-0.011452,	1.093538
0.820181,	LLEG_LINK2,	0.702427,	-0.682007,	0.670991,	0.591257,	0.016357,	1.086473
0.816773,	LLEG_LINK2,	0.710040,	-0.683000,	0.673833,	0.680402,	0.001898,	1.117854
